FAERS_drug_match,lookup_value,indi_pt
GINSEND,Linum usitatissimum,
LINESEED,Linum usitatissimum,
LINEUM USITATISSIMUM,Linum usitatissimum,
LINUM USITASSIMUM,Linum usitatissimum,Menopause
FLAXOL,Linum usitatissimum,
GINEC,Zingiber officinale,Product used for unknown indication
GINER,Zingiber officinale,
ZINGIBER OFFICINALIS,Zingiber officinale,
CAMELIA SINENSIS,Camellia sinensis,Drug use for unknown indication
BLACK TEA OIL,Camellia sinensis,
GREEN TEA OIL,Camellia sinensis,
GLORANA,Paullinia cupana,Hypertension
CANNABIS INDICA,Cannabis sativa,Drug use for unknown indication
CANNABIS SATIVA,Cannabis sativa,Product used for unknown indication
CANNABIS SATIVA,Cannabis sativa,Arthralgia
CANNABIS SATIVA,Cannabis sativa,Pain
CANNABIS SATIVA,Cannabis sativa,Drug abuse
CANNABIS SATIVA,Cannabis sativa,Drug use disorder
CANNABIS SATIVA,Cannabis sativa,Anxiety
CANNABIS SATIVA,Cannabis sativa,Nausea
CANNABIS SATIVA,Cannabis sativa,Neuropathy peripheral
CANNABIS SATIVA,Cannabis sativa,Substance use
CANNABIS SATIVA,Cannabis sativa,Analgesic therapy
CANNABIS SATIVA,Cannabis sativa,Epilepsy
CANNABIS SATIVA,Cannabis sativa,Drug dependence
CANNABIS SATIVA,Cannabis sativa,Neuralgia
CANNABIS SATIVA,Cannabis sativa,Rheumatoid arthritis
CANNABIS SATIVA,Cannabis sativa,Routine health maintenance
CANNABIS SATIVA,Cannabis sativa,Appetite disorder
CANNABIS SATIVA,Cannabis sativa,Abdominal pain
CANNABIS SATIVA,Cannabis sativa,Stress
CANNABIS SATIVA,Cannabis sativa,Cancer pain
CANNABIS SATIVA,Cannabis sativa,Ankylosing spondylitis
CANNABIS SATIVA,Cannabis sativa,Feeling of relaxation
CANNABIS SATIVA,Cannabis sativa,Severe myoclonic epilepsy of infancy
CANNABIS SATIVA,Cannabis sativa,Foetal exposure during pregnancy
CANNABIS SATIVA,Cannabis sativa,Insomnia
CANNABIS SATIVA,Cannabis sativa,Off label use
CANNABIS SATIVA,Cannabis sativa,Suicide attempt
CANNABIS SATIVA,Cannabis sativa,Muscle spasms
CANNABIS SATIVA,Cannabis sativa,Colitis ulcerative
CANNABIS SATIVA,Cannabis sativa,Eating disorder
CANNABIS SATIVA,Cannabis sativa,Autoimmune neuropathy
CANNABIS SATIVA,Cannabis sativa,Fibromyalgia
CANNABIS SATIVA,Cannabis sativa,Systemic lupus erythematosus
CANNABIS SATIVA,Cannabis sativa,Depression
CANNABIS SATIVA,Cannabis sativa,Symptomatic treatment
CANNABIS SATIVA,Cannabis sativa,Muscle spasticity
CANNABIS SATIVA,Cannabis sativa,Sleep disorder
CANNABIS SATIVA,Cannabis sativa,Inflammation
CANNABIS SATIVA,Cannabis sativa,Nutritional supplementation
CANNABIS SATIVA,Cannabis sativa,Small fibre neuropathy
CANNABIS SATIVA,Cannabis sativa,Substance abuse
CANNABIS SATIVA,Cannabis sativa,Substance dependence
CANNABIS SATIVA,Cannabis sativa,Pain management
CANNABIS SATIVA,Cannabis sativa,Decreased appetite
CANNABIS SATIVA,Cannabis sativa,Hypoaesthesia
CANNABIS SATIVA,Cannabis sativa,Drug use for unknown indication
CANNABIS SATIVA,Cannabis sativa,Psoriatic arthropathy
HASHISH,Cannabis sativa,Suicide attempt
HASHISH,Cannabis sativa,Drug use for unknown indication
POT,Cannabis sativa,Product used for unknown indication
MARAJUANA,Cannabis sativa,Pain
MARIHUANA,Cannabis sativa,Product used for unknown indication
MARIHUANA,Cannabis sativa,Drug abuse
MARIHUANA,Cannabis sativa,Pain
MARIHUANA,Cannabis sativa,Depression
MARIHUANA,Cannabis sativa,Drug use for unknown indication
MARIIJUANA,Cannabis sativa,Product used for unknown indication
MARIJANA,Cannabis sativa,
MARIJAUNA,Cannabis sativa,
MARIJUA,Cannabis sativa,
MARIJUANNA,Cannabis sativa,Depression
MARIJUNA,Cannabis sativa,
MARIJUNAN,Cannabis sativa,
MARJUANA,Cannabis sativa,
CANNABIS BEDICA OLIE,Cannabis sativa,
"CANNABIS, INDICA",Cannabis sativa,
CANNABIS INDICA SMOKE,Cannabis sativa,
CANNABIS SATIVA FLOWER,Cannabis sativa,Product used for unknown indication
CANNABIS SATIVA OIL,Cannabis sativa,Adverse event
CANNABIS SATIVA OIL,Cannabis sativa,Product used for unknown indication
CANNABIS SATIVA OIL,Cannabis sativa,Pain
CANNABIS SATIVA OIL,Cannabis sativa,Prophylaxis
CANNABIS SATIVA OIL,Cannabis sativa,Analgesic therapy
CANNABIS SATIVA OIL,Cannabis sativa,Neoplasm malignant
CANNABIS SATIVA OIL,Cannabis sativa,Nausea
CANNABIS SATIVA OIL,Cannabis sativa,Vomiting
CANNABIS SATIVA OIL,Cannabis sativa,Epilepsy
CANNABIS SATIVA OIL,Cannabis sativa,Migraine
CANNABIS SATIVA OIL,Cannabis sativa,Intervertebral disc protrusion
CANNABIS SATIVA OIL,Cannabis sativa,Anxiety
CANNABIS SATIVA OIL,Cannabis sativa,Sleep disorder
CANNABIS SATIVA OIL,Cannabis sativa,Breakthrough pain
CANNABIS SATIVA OIL,Cannabis sativa,Insomnia
CANNABIS SATIVA OIL,Cannabis sativa,Supplementation therapy
CANNABIS SATIVA OIL,Cannabis sativa,Back pain
CANNABIS SATIVA OIL,Cannabis sativa,Cancer pain
CANNABIS SATIVA OIL,Cannabis sativa,Inflammation
CANNABIS SATIVA OIL,Cannabis sativa,Fibromyalgia
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Back pain
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Central nervous system lesion
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Foot fracture
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Hypoaesthesia
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Intervertebral disc protrusion
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Multiple sclerosis relapse
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Neck pain
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Oedema peripheral
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Pain in extremity
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Spinal column stenosis
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Tobacco user
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Product used for unknown indication
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Pain
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Insomnia
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Fibromyalgia
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Drug abuse
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Appetite disorder
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Substance abuse
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Anxiety
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Nausea
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,HIV peripheral neuropathy
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Abdominal pain
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Increased appetite
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Pain management
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Convulsion
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Headache
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Multiple sclerosis
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Wound complication
CANNABIS SATIVA SUBSP. INDICA TOP,Cannabis sativa,Accidental exposure to product
CANNABIS SATIVA SUBSP. SATIVA FLOWERING TOP,Cannabis sativa,Multiple sclerosis
CANNABIS SATIVA SUBSP. SATIVA FLOWERING TOP,Cannabis sativa,Nausea
CANNABIS SATIVA SUBSP. SATIVA FLOWERING TOP,Cannabis sativa,Pain
CANNABIS SATIVA SUBSP. SATIVA FLOWERING TOP,Cannabis sativa,Product used for unknown indication
CANNABIS SATIVA SUBSP. SATIVA FLOWERING TOP,Cannabis sativa,Psoriatic arthropathy
CANNABIS SATIVA EXTRACT,Cannabis sativa,Product used for unknown indication
CANNABINIODS,Cannabis sativa,Product used for unknown indication
CANNABINIODS,Cannabis sativa,Drug use for unknown indication
CANNABIOL,Cannabis sativa,Product used for unknown indication
CANNIBAL,Cannabis sativa,
CANNIBIDIOL OIL,Cannabis sativa,
CANNIBIS,Cannabis sativa,
CANNIMED OIL,Cannabis sativa,
CBD EXTRACT,Cannabis sativa,
HEMPWORX,Cannabis sativa,
"MARIJUANA, N.O.S",Cannabis sativa,Product used for unknown indication
CANABIS LOTION,Cannabis sativa,
CANNABIS BEDICA,Cannabis sativa,
CANNABIS LOTIONS,Cannabis sativa,Musculoskeletal pain
CANNABIS RESIN,Cannabis sativa,Product used for unknown indication
CANNABIS SMOKING,Cannabis sativa,
CANNABIS SPRAY,Cannabis sativa,
CANNABIS TEA,Cannabis sativa,Pain
CANNABIS VAPING,Cannabis sativa,
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Product used for unknown indication
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Cardiovascular insufficiency
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Haemorrhoids
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Cardiovascular disorder
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Peau d'orange
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Calculus ureteric
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Varicose vein
AESCULUS HIPPOCASTANUM,Aesculus hippocastanum,Amnesia
HORSECHESNUT,Aesculus hippocastanum,
HORSECHESTNUT,Aesculus hippocastanum,
AESCULUS HIPPOCASTANUS,Aesculus hippocastanum,
AESCULUS HIPPOCATANUM,Aesculus hippocastanum,
HORSE CHESTINE,Aesculus hippocastanum,
HORSE CHESTIN CAP,Aesculus hippocastanum,
CURCUM EVAIL,Curcuma zedoaria,Product used for unknown indication
CURCUM EVAIL,Curcuma zedoaria,Inflammation
TARAXACUM OFFICINALE,Taraxacum officinale,Weight decreased
TARAXACUM OFFICINALE,Taraxacum officinale,Product used for unknown indication
TARAXACUM OFFICINALE,Taraxacum officinale,Pustular psoriasis
TARAXACUM OFFICINALE,Taraxacum officinale,Supplementation therapy
TARAXACUM OFFICINALE,Taraxacum officinale,Nutritional supplementation
TARAXACUM OFFICINALE,Taraxacum officinale,Glomerulonephritis
TARAXACUM OFFICINALE,Taraxacum officinale,Hypertension
TARAXACUM OFFICINALE,Taraxacum officinale,Phytotherapy
DABDELION,Taraxacum officinale,
DANDALION ROOT,Taraxacum officinale,
DANDILION ROOT,Taraxacum officinale,
TARAXACUM OFFICINALE 2X,Taraxacum officinale,
TARAXACUM OFFICINALIS,Taraxacum officinale,
TARAXACUM?OFFICINALIS,Taraxacum officinale,
LEPIDIUM MEYENI I,Lepidium meyenii,
LIPEDIUM MEYENII,Lepidium meyenii,
GYMNEMA,Gymnema sylvestre,
GYMNEMA SYLVESTER,Gymnema sylvestre,
GYMNEMA SYLVESTRA,Gymnema sylvestre,
MORINAGA,Moringa oleifera,Product used for unknown indication
MERINGA OLIFERA,Moringa oleifera,
HORSERADISH,Moringa oleifera,Product used for unknown indication
HORSE-RADISH,Moringa oleifera,Phytotherapy
HORSE-RADISH,Moringa oleifera,Prophylaxis
HORSERADISH.,Moringa oleifera,
MORINGA TEA,Moringa oleifera,Cystic fibrosis respiratory infection suppression
BURBOCK ROOT,Arctium lappa,Cardiac disorder
BURDICK WOOD,Arctium lappa,
ASIAN GINSENG,Panax ginseng,Parkinson's disease
ASIAN GINSENG,Panax ginseng,Erectile dysfunction
ASIAN GINSENG,Panax ginseng,Diabetes mellitus
ASIAN GINSENG,Panax ginseng,Medical diet
ASIAN GINSING,Panax ginseng,
BIN HAN GINSENG,Panax ginseng,
KOREA GINSENG,Panax ginseng,Product used for unknown indication
KOREAN GINSENG,Panax ginseng,Product used for unknown indication
KOREAN GINSENG,Panax ginseng,Memory impairment
KOREAN GINSENG,Panax ginseng,General physical condition
KOREAN GINSENG,Panax ginseng,Routine health maintenance
KOREAN GINSENG,Panax ginseng,Supplementation therapy
KOREAN GINSENG,Panax ginseng,Asthenia
NOTOGINSENG,Panax ginseng,
PANAX NOTOGINSENG,Panax ginseng,Product used for unknown indication
PANAX NOTOGINSENG,Panax ginseng,Blood disorder
PANAX NOTOGINSENG,Panax ginseng,Hypertension
ECHINACEA COMPLEX,Echinacea purpurea,
ECHINACEA FORMULA,Echinacea purpurea,Product used for unknown indication
ECHINACEA FORTE,Echinacea purpurea,
ECHINACEA PLUS,Echinacea purpurea,
ECHINACEA PRN,Echinacea purpurea,
ECHINACEA 3000,Echinacea purpurea,Product used for unknown indication
ECHINACEA 6300,Echinacea purpurea,Product used for unknown indication
ECHINACEAE,Echinacea purpurea,Routine health maintenance
ECHINACEA GOLDEN,Echinacea purpurea,Product used for unknown indication
ECHINACEA HERB,Echinacea purpurea,Product used for unknown indication
ECHINACEA SPP,Echinacea purpurea,Product used for unknown indication
ECHINACEA SPP.,Echinacea purpurea,
ECHINACEA TABLET,Echinacea purpurea,
RIESHI,Ganoderma lucidum,
GANODERMA LUCIDUM SPORE,Ganoderma lucidum,
LING ZHI  LUNG,Ganoderma lucidum,
RHODILA,Rhodiola rosea,Nutritional supplementation
RODIOLA,Rhodiola rosea,Product used for unknown indication
RHODEOLA ROSEA,Rhodiola rosea,
RHODIALIA ROSEA,Rhodiola rosea,
RODHIOLA ROSEA,Rhodiola rosea,
SERENOA SERRULATA,Serenoa repens,Product used for unknown indication
SAL PALMENTO,Serenoa repens,Product used for unknown indication
SAL PALMETO,Serenoa repens,Drug use for unknown indication
SAL PALMETO,Serenoa repens,Product used for unknown indication
SAL PALMETTO,Serenoa repens,Product used for unknown indication
SAL PALMETTO,Serenoa repens,Supplementation therapy
SAL PALMETTO,Serenoa repens,Drug use for unknown indication
SAL PALMETTO,Serenoa repens,Prostatic disorder
SAL PALMETTO,Serenoa repens,Prophylaxis
SALT PALMETTO,Serenoa repens,Product used for unknown indication
SAN PALMETTO,Serenoa repens,
SAU PALMETTO,Serenoa repens,
SAW PALAMETTO,Serenoa repens,
SAW PALLMETTO,Serenoa repens,
SAW PALMEMTTO,Serenoa repens,Ill-defined disorder
SAW PALMENTO,Serenoa repens,
SAWPALMENTTO,Serenoa repens,
SAW PALMETA,Serenoa repens,
SAW PALMETIO,Serenoa repens,Product used for unknown indication
SAW PALMETO,Serenoa repens,Product used for unknown indication
SAW PALMETO,Serenoa repens,Supplementation therapy
SAW PALMETO,Serenoa repens,Benign prostatic hyperplasia
SAW PALMETO,Serenoa repens,Nutritional supplementation
SAW PALMETO,Serenoa repens,Prostatic disorder
SAW PALMETO,Serenoa repens,Ill-defined disorder
SAW PALMETO,Serenoa repens,Vitamin supplementation
SAW PALMETTA,Serenoa repens,
SAWPALMETTO,Serenoa repens,Prostatic disorder
SAW  PALMETTO,Serenoa repens,Prostatic disorder
SAW-PALMETTO,Serenoa repens,Prostatic disorder
SAW PALMETTTO,Serenoa repens,
SAW PALMOTTO,Serenoa repens,
SAW PAMETTO,Serenoa repens,
SAW PAWMENTO,Serenoa repens,
SAW PAWMETTO,Serenoa repens,Product used for unknown indication
SAW PELMETTO,Serenoa repens,
SAW PLAMETTO,Serenoa repens,
SAWTALMETTO,Serenoa repens,Prostatic disorder
SOW PALMETTO,Serenoa repens,Supplementation therapy
SERENOA REPANS,Serenoa repens,Product used for unknown indication
SERENOAREPENS,Serenoa repens,Product used for unknown indication
PALMETTO,Serenoa repens,Prostatic disorder
PALMETTO,Serenoa repens,Product used for unknown indication
PALMETTO,Serenoa repens,Medical diet
PALMETTO,Serenoa repens,Prostatomegaly
RAW PALLEMTO,Serenoa repens,
SALPALMETO,Serenoa repens,Prostatomegaly
SALPAMENTO,Serenoa repens,Supplementation therapy
SALPOLMENTO,Serenoa repens,
SALS PALMETO,Serenoa repens,Drug use for unknown indication
SALT PALMETO,Serenoa repens,Product used for unknown indication
SAW PALEMTTOI,Serenoa repens,
SAW PALME,Serenoa repens,
SAW PAMELLA,Serenoa repens,Product used for unknown indication
SAWPAMELTTO,Serenoa repens,
SAW PLAMETO,Serenoa repens,
SOL PALMETO,Serenoa repens,Product used for unknown indication
SOLPALMETTO,Serenoa repens,
SAL PALMETO OTC,Serenoa repens,Product used for unknown indication
SAL PALMETTO COMPLEX,Serenoa repens,Prostatic disorder
SAW PALMETTO COMPLETE,Serenoa repens,
SAW PAMETTO EXTRA,Serenoa repens,
STAINGING NETTLE,Urtica dioica,
STING NETTLE,Urtica dioica,
CHELIDONIUM,Chelidonium majus,
CHELIDONIUM EXTRACT,Chelidonium majus,Product used for unknown indication
DONGQUAI,Angelica sinensis,Supplementation therapy
DON QUAI,Angelica sinensis,
DONYQUAI,Angelica sinensis,
HAWTHERN,Crataegus laevigata,
HAWTHORNE,Crataegus laevigata,Hypertension
HAWTHORNE,Crataegus laevigata,Supplementation therapy
HAWTHORNE,Crataegus laevigata,Product used for unknown indication
HAWTHORNE,Crataegus laevigata,Cardiac disorder
HAWTHORNE,Crataegus laevigata,Anxiety
HAWTHORNE,Crataegus laevigata,Cardiovascular event prophylaxis
HOWTHORN,Crataegus laevigata,
CRAT (CRATAGUS LAEVIGATA),Crataegus laevigata,
DEVIL CLAW,Harpagophytum procumbens,
DEVIL'S CLA,Harpagophytum procumbens,Product used for unknown indication
DEVILS CLAE,Harpagophytum procumbens,
DEVILS CLAW,Harpagophytum procumbens,Arthritis
DEVILS CLAW,Harpagophytum procumbens,Bursitis
DEVILS CLAW,Harpagophytum procumbens,Antiinflammatory therapy
DEVILS CLAW,Harpagophytum procumbens,Product used for unknown indication
DEVILS CLAW,Harpagophytum procumbens,Pain
DEVILS CLAW,Harpagophytum procumbens,Vitamin supplementation
DEVILS CLAW PWDR,Harpagophytum procumbens,
DEVILS CLAW ROOT,Harpagophytum procumbens,Product used for unknown indication
HARPAGOPHYTUM POWDER,Harpagophytum procumbens,
ALEO VERA,Aloe vera,
ALOEVERA,Aloe vera,Product used for unknown indication
ALOEVERA,Aloe vera,Crohn's disease
ALOVERA,Aloe vera,Gastrointestinal disorder
ALOA VERA OTC,Aloe vera,
ALOE VERA (75%),Aloe vera,
ALOE VERA CAP,Aloe vera,
ALOE VERA CAPSULE,Aloe vera,
ALOE VERA CREAM,Aloe vera,Stomatitis
ALOE VERA DRINK,Aloe vera,
ALOE VERA GEL,Aloe vera,Product used for unknown indication
ALOE VERA GEL,Aloe vera,Photosensitivity reaction
ALOE VERA GEL,Aloe vera,Abnormal faeces
ALOE VERA GEL,Aloe vera,Bowel preparation
ALOE VERA GEL,Aloe vera,Erythema
ALOE VERA GEL,Aloe vera,Rash
ALOE VERA GEL,Aloe vera,Sunburn
ALOE VERA GEL,Aloe vera,Supplementation therapy
ALOE VERA GELS,Aloe vera,
ALOE VERA JUICE,Aloe vera,Prophylaxis
ALOE VERA JUICE,Aloe vera,Product used for unknown indication
ALOE VERA JUICE,Aloe vera,Inflammation
ALOE VERA JUICE,Aloe vera,Supplementation therapy
ALOE VERA JUICE,Aloe vera,Colitis ulcerative
ALOE VERA JUICE,Aloe vera,Constipation
ALOE VERA JUICE,Aloe vera,Medical diet
ALOE VERA JUICE,Aloe vera,Malabsorption
ALOE VERA JUICE,Aloe vera,Routine health maintenance
ALOE VERA LEAF,Aloe vera,Product used for unknown indication
ALOE VERA OIL,Aloe vera,
ALOE VERA POWDER,Aloe vera,Product used for unknown indication
ALOE VERA SYRUP,Aloe vera,
ALOE VERA WATER,Aloe vera,
ALO VERA JUICE,Aloe vera,
BEETROOT,Beta vulgaris,Product used for unknown indication
BEETROOT,Beta vulgaris,Supplementation therapy
BEETROOT,Beta vulgaris,General physical condition
BEET ROOT,Beta vulgaris,Product used for unknown indication
BEET ROOT,Beta vulgaris,Neoplasm malignant
BETA VULGARIS WHOLE.,Beta vulgaris,Anaemia
TIAN CE,Beta vulgaris,Infection
BEET JUICE,Beta vulgaris,Supplementation therapy
BEET PILLS,Beta vulgaris,
BETA VULGARISM 2X,Beta vulgaris,
BALCK COHOSH,Actaea racemosa,Hot flush
BLACH COHOSH,Actaea racemosa,
BLACK CHSH,Actaea racemosa,
BLACK COHASH,Actaea racemosa,Hot flush
BLACK COHASH,Actaea racemosa,Menopausal symptoms
BLACK COHASH,Actaea racemosa,Product used for unknown indication
BLACK COHASH,Actaea racemosa,Hormone replacement therapy
BLACK COHASH,Actaea racemosa,Drug use for unknown indication
BLACK COHASH,Actaea racemosa,Night sweats
BLACK CO HASH,Actaea racemosa,Hot flush
BLACK CO HASH,Actaea racemosa,Product used for unknown indication
BLACK COHESH,Actaea racemosa,Hot flush
BLACK COHOCH,Actaea racemosa,
BLACK COHORSH,Actaea racemosa,
B LACK COHOSH,Actaea racemosa,
BLACK CO HOSH,Actaea racemosa,
BLACK KOHASH,Actaea racemosa,
BLACK KOLOSH,Actaea racemosa,Menopause
BLACK COHAGE,Actaea racemosa,Product used for unknown indication
BLACK COHOSH CAP,Actaea racemosa,
BLACK KOASH,Actaea racemosa,Drug use for unknown indication
BLACK KOASH,Actaea racemosa,Hormone replacement therapy
BLACK KOHACH,Actaea racemosa,Menopause
E BLACK COHASH,Actaea racemosa,
RA BLACK COHOSH,Actaea racemosa,
CAMOMILE,Matricaria chamomilla,Product used for unknown indication
CAMOMILE,Matricaria chamomilla,Sinusitis
CHAMOMILEN,Matricaria chamomilla,Product used for unknown indication
CHAMOMILLA,Matricaria chamomilla,
CHAMOMILLE,Matricaria chamomilla,
BLACK CHEER,Prunus serotina,
BLACK CHERRY,Prunus serotina,Product used for unknown indication
BLACK CHERRY,Prunus serotina,Insomnia
BLACK CHERRY,Prunus serotina,Drug use for unknown indication
BLACK CHERRY,Prunus serotina,Gout
BLACK CHERRY.,Prunus serotina,Product used for unknown indication
BLACK SHERRRY,Prunus serotina,
BC CHERRY,Prunus serotina,Pain
BC CHERRY,Prunus serotina,Product used for unknown indication
BLACKBERRY,Prunus serotina,
BLACK CHERRY LIQ,Prunus serotina,
CORDYCEPS,Ophiocordyceps sinensis,Ill-defined disorder
CORDYCEPS,Ophiocordyceps sinensis,Product used for unknown indication
CORDYCEPS,Ophiocordyceps sinensis,Renal transplant
CHORDYCEPS,Ophiocordyceps sinensis,
CORDICEPS,Ophiocordyceps sinensis,
CORDYCEPOS,Ophiocordyceps sinensis,
CORDYCEPT,Ophiocordyceps sinensis,
CORDYEPS,Ophiocordyceps sinensis,
LORAYCEPS,Ophiocordyceps sinensis,
LORDYCEPS,Ophiocordyceps sinensis,
ECCHINACEA,Echinacea purpurea,
ECCHINACHEA,Echinacea purpurea,Sinus disorder
ECCHINACIA,Echinacea purpurea,
ECHENACEA,Echinacea purpurea,Product used for unknown indication
ECHENACIA,Echinacea purpurea,
ECHINACA,Echinacea purpurea,
ECHINACAE,Echinacea purpurea,Product used for unknown indication
ECHINACCA,Echinacea purpurea,
ECHINACEA+,Echinacea purpurea,
ECHINACHEA,Echinacea purpurea,
ECHINACIA,Echinacea purpurea,Product used for unknown indication
ECHINACIA,Echinacea purpurea,Drug use for unknown indication
ECHINACIN,Echinacea purpurea,Malaise
ECHINACIN,Echinacea purpurea,Oropharyngeal pain
ECHINACIN,Echinacea purpurea,Pharyngitis
ECHINACOA,Echinacea purpurea,
ECHINAECEA,Echinacea purpurea,
ECHINAMED,Echinacea purpurea,
ECHINASIA,Echinacea purpurea,
ECHINCEA,Echinacea purpurea,
ECHINEACA,Echinacea purpurea,
ECHINECCA,Echinacea purpurea,
ECHINECEA,Echinacea purpurea,
ECHINECIA,Echinacea purpurea,
ECHINICEA,Echinacea purpurea,
ECHNICEA,Echinacea purpurea,
ECYNACEA,Echinacea purpurea,
ENCHINACEA,Echinacea purpurea,
ETHINCEA,Echinacea purpurea,
EXCHINACEA,Echinacea purpurea,
BLACK ELDERBERRY,Sambucus nigra,Immune system disorder
BLACK ELDERBERRY,Sambucus nigra,Product used for unknown indication
ELDERBERRY,Sambucus nigra,Product used for unknown indication
ELDERBERRY,Sambucus nigra,Rhinitis allergic
ELDERBERRY,Sambucus nigra,Influenza
ELDERBERRY,Sambucus nigra,Poor dental condition
ELDERBERRY,Sambucus nigra,Nasopharyngitis
ELDERBERRY,Sambucus nigra,Phytotherapy
ELDERBERRY,Sambucus nigra,Cough
ELDERBERRY,Sambucus nigra,Immune system disorder
ELDERBERRY,Sambucus nigra,Renal pain
ELDERBERRY,Sambucus nigra,Asthma
ELDERBERRY,Sambucus nigra,Supplementation therapy
ELDERBERRY,Sambucus nigra,Nutritional supplementation
