FAERS_drug_match,lookup_value,indi_pt
HUMACART-HUMAN REGULAR INSULIN (RDNA) (HUMAN INSULI,Lepidium meyenii,Gestational diabetes
HUMACART (INSULIN HUMAN),Lepidium meyenii,
HUMACART N,Lepidium meyenii,Diabetes mellitus
HUMACART N,Lepidium meyenii,Type 1 diabetes mellitus
HUMACART N,Lepidium meyenii,Latent autoimmune diabetes in adults
HUMACART N,Lepidium meyenii,Drug use for unknown indication
HUMACART N,Lepidium meyenii,Type 2 diabetes mellitus
HUMACART N,Lepidium meyenii,Product used for unknown indication
HUMACART-N,Lepidium meyenii,Diabetes mellitus
HUMACART-N,Lepidium meyenii,Diabetes mellitus non-insulin-dependent
HUMACART-N,Lepidium meyenii,Ill-defined disorder
HUMACART-N,Lepidium meyenii,Diabetes mellitus inadequate control
HUMACART N (AMV),Lepidium meyenii,
HUMACART-N (INSULIN HUMAN),Lepidium meyenii,
HUMACART-N(INSULIN HUMAN),Lepidium meyenii,Diabetes mellitus insulin-dependent
HUMACART-N (INSULIN HUMAN) FORMULATION UNKNOWN,Lepidium meyenii,
HUMACART-N (INSULIN HUMAN) INJECTION,Lepidium meyenii,
HUMACART NPH,Lepidium meyenii,Diabetes mellitus non-insulin-dependent
HUMACART NPH,Lepidium meyenii,Diabetes mellitus insulin-dependent
HUMACART NPH,Lepidium meyenii,Diabetes mellitus
HUMACART NPH,Lepidium meyenii,Type 2 diabetes mellitus
HUMACART NPH,Lepidium meyenii,Type 1 diabetes mellitus
HUMACART NPH,Lepidium meyenii,Latent autoimmune diabetes in adults
HUMACART R,Lepidium meyenii,Type 2 diabetes mellitus
HUMACART R,Lepidium meyenii,Diabetes mellitus
HUMACART R,Lepidium meyenii,Insulin-requiring type II diabetes mellitus
HUMACART - R,Lepidium meyenii,
HUMACART-R,Lepidium meyenii,Diabetes mellitus
HUMACART REGULAR,Lepidium meyenii,Product used for unknown indication
HUMACART REGULAR,Lepidium meyenii,Diabetes mellitus non-insulin-dependent
HUMACART REGULAR,Lepidium meyenii,Diabetes mellitus insulin-dependent
HUMACART REGULAR,Lepidium meyenii,Diabetes mellitus
HUMACART REGULAR,Lepidium meyenii,Type 1 diabetes mellitus
HUMACART REGULAR,Lepidium meyenii,Type 2 diabetes mellitus
HUMACART REGULAR (HUMAN INSULIN (RDNA ORIGIN) REGULAR,Lepidium meyenii,Diabetes mellitus
"HUMACART REGULAR (HUMAN INSULIN (RDNA ORIGIN) REGULAR) PEN, DISPOSABLE",Lepidium meyenii,Allergenic desensitisation procedure
"HUMACART REGULAR (HUMAN INSULIN (RDNA ORIGIN) REGULAR) PEN, DISPOSABLE",Lepidium meyenii,Diabetes mellitus insulin-dependent
"HUMACART REGULAR(HUMAN INSULIN (RDNA ORIGIN) REGULAR) PEN,DISPOSABLE",Lepidium meyenii,Diabetes mellitus non-insulin-dependent
HUMACART R (INSULIN HUMAN),Lepidium meyenii,
HUMACART R (INSULIN HUMAN (GENETICAL RECOMBINATION),Lepidium meyenii,
HUMPHREY'S TEETHING PELLETS HUMPHREYS PHARMACAL INC.,Lepidium meyenii,
LACTINOL HX PEDINOL + PHARMACAL,Lepidium meyenii,Pruritus
LUMACAFTOR-IVACAFTOR,Lepidium meyenii,Cystic fibrosis
MACACY,Lepidium meyenii,Product used for unknown indication
MACACY,Lepidium meyenii,Hypertension
MACACY A,Lepidium meyenii,Oedema due to hepatic disease
MACACY A,Lepidium meyenii,Hypertension
MACACY-A,Lepidium meyenii,Cardiac failure
MACACY-A,Lepidium meyenii,Oedema
MACACY-A,Lepidium meyenii,Hypertension
MACAFEM,Lepidium meyenii,
MACAFEM PROBIOTIC CHEWS,Lepidium meyenii,Product used for unknown indication
MACAFEN,Lepidium meyenii,
MACAINE,Lepidium meyenii,Pain
MACALCIN,Lepidium meyenii,
MACALOL,Lepidium meyenii,Rheumatoid arthritis
MACALVIT,Lepidium meyenii,Calcium deficiency
MACALVIT,Lepidium meyenii,Mineral supplementation
MACALVIT                           /00129401/,Lepidium meyenii,
MACAPOPURAN,Lepidium meyenii,Pain
MACARDIS,Lepidium meyenii,Hypertension
MACARDIS,Lepidium meyenii,Drug use for unknown indication
MACARDIS,Lepidium meyenii,Blood pressure
MACARID,Lepidium meyenii,
MACAS,Lepidium meyenii,
NORMACALM,Lepidium meyenii,
NORMACALM PLUS,Lepidium meyenii,"Schizophrenia, paranoid type"
OMACAR,Lepidium meyenii,Drug use for unknown indication
"PAREGORIC LIQUID, USP  5ML/2MG ANHYDROUS MORPHINE  HI-TECH PHARMACAL",Lepidium meyenii,
PEMACA,Lepidium meyenii,
PHARMACAL D,Lepidium meyenii,Product used for unknown indication
PHARMACARE PARACETAMOL,Lepidium meyenii,Product used for unknown indication
PHARMACARE PARACETAMOL,Lepidium meyenii,Pain
PHARMACARE PARACETAMOL,Lepidium meyenii,Pyrexia
POLY-VITAMIN DROPS W/IRON + 10 MG FERROUS SULFATE/ML HI-TECH PHARMACAL,Lepidium meyenii,
POLY-VITAMIN DROPS W/IRON 10 MG FERROUS SULFATE/ML HI-TECH PHARMACAL C,Lepidium meyenii,
PRIMACAINE ADRENALINE,Lepidium meyenii,Dental local anaesthesia
PRIMACAINE ADRENALINE,Lepidium meyenii,Application site anaesthesia
PRIMACARE,Lepidium meyenii,Product used for unknown indication
PRIMACARE,Lepidium meyenii,Foetal exposure during pregnancy
PRIMACARE,Lepidium meyenii,Prophylaxis
PRIMACARE,Lepidium meyenii,Pregnancy
PRIMACARE,Lepidium meyenii,Prenatal care
PRIMACARE ONE,Lepidium meyenii,
PRIMACARE ONE 500 MG OMEGA 3S AND 1MG FOLIC THER-RX CORP.,Lepidium meyenii,Prenatal care
PRIMACARE ONE 500 MG THER-RX CORP.,Lepidium meyenii,Breast feeding
PRIMACARE ONE 500 MG THER-RX CORP.,Lepidium meyenii,Pregnancy
PRIMACARE ONE CAPS THER-RX,Lepidium meyenii,
PRIMACARE ONE -PRENATAL VIT-,Lepidium meyenii,
PRIMACARE ONE (PRIMACARE),Lepidium meyenii,
PRIMACARE ONE(R),Lepidium meyenii,Mineral supplementation
PRIMACARE ( PRIMACARE) UNKNOWN,Lepidium meyenii,
PRIMACARE (THER-TX CORPORATION),Lepidium meyenii,
REMACAD,Lepidium meyenii,
REMACADE,Lepidium meyenii,Arthritis
REMACAID,Lepidium meyenii,Rheumatoid arthritis
REMACAID,Lepidium meyenii,Crohn's disease
REMACAIDE,Lepidium meyenii,
REPARAGEN PLUS GLUCOSAMINE (RNI-249-MACA (LEPIDIUM MYENII) HYPOCOTYLS,Lepidium meyenii,
SAFECARE ASTHMACARE ORAL SPRAY 2 OZ,Lepidium meyenii,Cough
SAFECARE ASTHMACARE ORAL SPRAY 2 OZ,Lepidium meyenii,Wheezing
"SODIUM FLUORIDE DROPS 0.5MG / 1ML HI-TECH PHARMACAL CO., INC.",Lepidium meyenii,Drug therapy
SPECTRO ECZEMACARE,Lepidium meyenii,
STOMACAIN,Lepidium meyenii,
TANNATE 12 S SUSPENSION HI-TECH PHARMACAL CO/ TARGET,Lepidium meyenii,Bronchitis
TANNATE 12 S SUSPENSION HI-TECH PHARMACAL CO/ TARGET,Lepidium meyenii,Cough
THERAGESIC MAXIMUM STRENGTH MISSION PHARMACAL COMPANY,Lepidium meyenii,Back pain
THERAGESIC MAXIMUM STRENGTH MISSION PHARMACAL COMPANY,Lepidium meyenii,Muscle spasms
THERMACARE,Lepidium meyenii,
THERMACARE BACK PAIN HEAT WRAP,Lepidium meyenii,
THERMACARE BACK WRAP,Lepidium meyenii,
THERMACARE HEAT PATCHES,Lepidium meyenii,
THERMACARE HEATWRAP,Lepidium meyenii,Back pain
THERMACARE HEATWRAP,Lepidium meyenii,Myalgia
THERMACARE HEATWRAPS,Lepidium meyenii,Back pain
THERMACARE HEATWRAPS,Lepidium meyenii,Musculoskeletal pain
THERMACARE HEATWRAPS,Lepidium meyenii,Neck pain
THERMACARE HEATWRAPS,Lepidium meyenii,Back injury
THERMACARE HEATWRAPS,Lepidium meyenii,Arthritis
THERMACARE HEATWRAPS,Lepidium meyenii,Pain
THERMACARE HEATWRAPS,Lepidium meyenii,Arthralgia
THERMACARE HEATWRAPS,Lepidium meyenii,Rheumatoid arthritis
THERMACARE HEATWRAPS,Lepidium meyenii,Neck injury
THERMACARE HEAT WRAPS,Lepidium meyenii,
THERMACARE HEATWRAPS MULTIPURPOSE JOINT PAIN,Lepidium meyenii,Musculoskeletal pain
THERMACARE KNEE WRAPS,Lepidium meyenii,
THERMACARE LOWER BACK + HIP,Lepidium meyenii,Back pain
THERMACARE LOWER BACK + HIP,Lepidium meyenii,Pain
THERMACARE MENSTRUAL,Lepidium meyenii,Pain
"THERMACARE NECK, SHOULDER + WRIST",Lepidium meyenii,
"THERMACARE NECK, SHOULDER + WRIST HEAT WRAPS",Lepidium meyenii,Intervertebral disc degeneration
THERMACARE NECK WRAP,Lepidium meyenii,
THERMACARE SCHMERZGEL,Lepidium meyenii,
THERMACARE ULTRA,Lepidium meyenii,Back pain
THERMACARE ULTRA,Lepidium meyenii,Ligament sprain
THERMACARE ULTRA,Lepidium meyenii,Pain
THERMACARE ULTRA,Lepidium meyenii,Procedural pain
THERMACARE ULTRA,Lepidium meyenii,Arthralgia
THERMACARE ULTRA,Lepidium meyenii,Hypoaesthesia
THERMACARE ULTRA,Lepidium meyenii,Foot fracture
THERMACARE ULTRA,Lepidium meyenii,Myalgia
THERMACARE ULTRA,Lepidium meyenii,Osteoarthritis
THERMACARE ULTRA,Lepidium meyenii,Arthritis
THERMACARE ULTRA,Lepidium meyenii,Spondylitis
THERMACARE ULTRA,Lepidium meyenii,Joint swelling
THERMACARE ULTRA,Lepidium meyenii,Tendonitis
THERMACARE ULTRA,Lepidium meyenii,Pain in extremity
THERMACARE ULTRA,Lepidium meyenii,Muscle strain
THERMACARE ULTRA,Lepidium meyenii,Sciatica
THERMACARE WRAP,Lepidium meyenii,
TIMACAR,Lepidium meyenii,Glaucoma
TRAMACAT,Lepidium meyenii,Product used for unknown indication
TRAUMACAL,Lepidium meyenii,
VALPROIC ACID 250 MG /5 ML HI-TECH PHARMACAL,Lepidium meyenii,Mood altered
ZOSTRIX HI-TECH PHARMACAL CO,Lepidium meyenii,
BUTYL HYDROXYBENZOATE-CETYL ALCOHOL;PROPYLENE GLYCOL-SODIUM LAURYL SUL,Moringa oleifera,
BUTYL HYDROXYBENZOATE W/CETYL ALCOHOL/PROPYLE,Moringa oleifera,Product used for unknown indication
CETAPHIL [BUTYL HYDROXYBENZOATE;CETYL ALCOHOL;PROPYLENE GLYCOL;SODIUM,Moringa oleifera,Product used for unknown indication
CETAPHIL [BUTYL HYDROXYBENZOATE;CETYL ALCOHOL;PROPYLENE GLYCOL;SODIUM,Moringa oleifera,Eczema
CETAPHIL [BUTYL HYDROXYBENZOATE;CETYL ALCOHOL;PROPYLENE GLYCOL;SODIUM,Moringa oleifera,Dry skin
"CETAPHIL (CETYL ALCOHOL, PROPYLENE GLYCOL)",Moringa oleifera,
CETAPHIL [CETYL ALCOHOL;PROPYLENE GLYCOL;SODIUM LAURYL SULFATE;STE,Moringa oleifera,
CETAPHIL [CETYL ALCOHOL;PROPYLENE GLYCOL;SODIUM LAURYL SULFATE;STEARYL,Moringa oleifera,
CETAPHIL [CETYL ALCOHOL\PROPYLENE GLYCOL\SODIUM LAURYL SULFATE\STEARYL ALCOHOL],Moringa oleifera,
"CETAPHIL [CETYL ALCOHOL,PROPYLENE GLYCOL,STEARYL ALCOHOL]",Moringa oleifera,
CETAPHIL [CETYL ALCOHOL;SODIUM LAURYL SULFATE],Moringa oleifera,Product used for unknown indication
CETAPHIL [CETYL ALCOHOL;SODIUM LAURYL SULFATE;STEARYL ALCOHOL],Moringa oleifera,Product used for unknown indication
CETAPHIL [CETYL ALCOHOL;TOCOPHERYL ACETATE],Moringa oleifera,
CETAPHIL GENTLE SKIN CLEANSER [CETYL ALCOHOL;PROPYLENE GLYCOL;SODI,Moringa oleifera,Product used for unknown indication
CETAPHIL GENTLE SKIN CLEANSER [CETYL ALCOHOL;PROPYLENE GLYCOL;SODIUM L,Moringa oleifera,
"CETAPHIL MOISTURIZING CREAM(ALMOND OIL, CETYL ALCOHOL, DIMETHICONE, GLYCERIN, PETROLATUM, PROPYLENE GLYCOL, VITAMIN E)",Moringa oleifera,
"CETAPHIL (PROPYLENE GLYCOL, STEARYL ALCOHOL, CETYL ALCOHOL)",Moringa oleifera,
CETAPHIL RESTORADERM CLEANSER (CETYL ALCOHOL;; PROPYLENE GLYCOL; STEAR,Moringa oleifera,Therapeutic skin care topical
CETAPHIL RESTORADERM CLEANSER (CETYL ALCOHOL; PROPYLENE GLYCOL;STEARYL,Moringa oleifera,Skin disorder
CETAPHIL RESTORADERM CLEANSER (CETYL ALCOHOL; PROPYLENE GLYCOL;STEARYL,Moringa oleifera,Therapeutic skin care topical
CETYL ALCOHOL/D-ALPHA TOCOPHERYL ACETATE,Moringa oleifera,Chronic spontaneous urticaria
CETYL ALCOHOL/GLYCEROL/PARAFFIN,Moringa oleifera,
CETYL ALCOHOL;TOCOPHEROL,Moringa oleifera,Product used for unknown indication
CETYL ALCOHOL;TOCOPHERYL ACETATE,Moringa oleifera,Chronic spontaneous urticaria
"PRAGMATAR (CETYL ALCOHOL, COAL TAR, SALICYLIC ACID, SULFUR) UNKNOWN",Moringa oleifera,
"PRAGMATAR (SALICYLIC ACID, SULFUR, COAL TAR, CETYL ALCOHOL)",Moringa oleifera,
QV [CETYL ALCOHOL;GLYCEROL;PARAFFIN],Moringa oleifera,
ISOQUERCETIN,Moringa oleifera,
"DIPROBASE (CETOMACROGOL/CETOSTEARYL ALCOHOL/PARAFFIN, LIQUID/WHITE SOF",Moringa oleifera,
"DIPROBASE [CETOMACROGOL;CETOSTEARYL ALCOHOL;PARAFFIN, LIQUID;WHITE SOF",Moringa oleifera,Product used for unknown indication
"DIPROBASE [CETOMACROGOL;CETOSTEARYL ALCOHOL;PARAFFIN, LIQUID;WHITE SOF",Moringa oleifera,Eczema
"DIPROBASE (CETOMACROGOL, CETOSTEARYL ALCOHOL, PARAFFIN, LIQUID, WHITE SOFT PARAFFIN)",Moringa oleifera,
"DIPROBASE CREAM (CETOMACROGOL, CETOSTEARYL ALCOHOL, PARAFFIN, LIQUID,",Moringa oleifera,
"DIPROBASE CREAM (CETOSTEARYL ALCOHOL, PARAFIN, LIQUID, CETOMACROGOL, W",Moringa oleifera,
"DIPROBASE CREAM (DIPROBASE) (CETOSTEARYL ALCOHOL, PARAFFIN, LIQUID, CETOMACROGOL, WHITE SOFT PARAFFIN)",Moringa oleifera,
"DIPROBASE (DIPROBASE /01132701/) (UNKNOWN) (CETOSTEARYL ALCOHOL, PARAFFIN, LIQUID, CETOMACROGOL, WHITE SOFT PARAFFIN)",Moringa oleifera,
"GLAXAL BASE (CETOMACROGOL 1000, CETOSTEARYL ALCOHOL, CHLOROCRESOL, PAR",Moringa oleifera,
"OCULENTUM SIMPLEX (CETOSTEARYL ALCOHOL, WOOL FAT, PARAFFIN, PETROLATUM",Moringa oleifera,
1-(4-METHYLPHENYL)ETHYLNICOTINATE 1-NAPHTHYLACETIC ACID,Arctium lappa,Drug use for unknown indication
4-ACETYLAMINOPHENYLACETIC ACID,Arctium lappa,Rheumatoid arthritis
"ACETASOL (ACETIC ACID, BENZETHONIUM CHLORIDE, PROPYLENE GLYCOL DIACETA",Arctium lappa,
"ACETASOL (ACETIC ACID, BENZETHONIUM CHLORIDE, SODIUM ACETATE, PROPYLEN",Arctium lappa,
ACETIC ACID/ALUMINUM,Arctium lappa,
ACETIC ACID-ALUMINUM ACETATE,Arctium lappa,
ACETIC ACID AND HC OTIC,Arctium lappa,Product used for unknown indication
ACETIC ACID CALCIUM,Arctium lappa,
ACETIC ACID DERIVATIVES AND RELATED SUBST.,Arctium lappa,
ACETIC ACID EAR DROPS,Arctium lappa,Product used for unknown indication
ACETIC ACID OTIC SOLUTION 2 PERCENT,Arctium lappa,Ear infection
ACETIC ACID OTIC SOLUTION USP 2%,Arctium lappa,Otitis externa
ACETIC ACID POTASSIUM,Arctium lappa,Product used for unknown indication
ACETIC ACID RINGER'S,Arctium lappa,
ACETIC ACID RINGER'S SOLUTION (EUFUSOL),Arctium lappa,
ACETIC ACID/TRIAMCINOLONE ACETONIDE,Arctium lappa,
ACETIC ACID W/ALUM ACET,Arctium lappa,
ACETIC ACID W/ALUMINIUM ACETATE,Arctium lappa,Ear disorder
ACETIC ACID W/ALUMINIUM ACETATE,Arctium lappa,Ear pruritus
ACETIC ACID W/TRIAMCINOLONE ACETONIDE,Arctium lappa,Product used for unknown indication
ACETYLACETIC ACID,Arctium lappa,
ACETYLSALICYLATE LYSINE/AMINOACETIC ACID,Arctium lappa,Product used for unknown indication
ACETYLSALICYLATE LYSINE/AMINOACETIC ACID,Arctium lappa,Rheumatic disorder
ACETYLSALICYLIC ACID/AMINOACETIC ACID,Arctium lappa,
ACETYLSALICYLIC ACID W/AMINOACETIC ACID,Arctium lappa,Product used for unknown indication
ACETYLSALICYLIC ACID W/AMINOACETIC ACID,Arctium lappa,Ill-defined disorder
"ACID JELLY GEL (ACETIC ACID, RICINOLEIC ACID, HYDROXYQUINOLINE)",Arctium lappa,
"AFRIN (AMINOACETIC ACID, BENZALKONIUM CHLORIDE, OXYMETAZOLINE HYDROCHL",Arctium lappa,
AFRIN (AMINOACETIC ACID/BENZALKONIUM CHLORIDE/OXYMETAZOLINE HYDROCHLOR,Arctium lappa,
"AFRIN (AMINOACETIC ACID, PHENYLMERCURIC ACETATE, OXYMETAZOLINE HYDROCH",Arctium lappa,
"AFRIN / OLD FORM/ (SORBITOL, AMINOACETIC ACID, PHENYLMERCURIC ACETATE,",Arctium lappa,
"AMICALIQ (GLUCOSE, AMINOACETIC ACID, ALANINE, SERINE, ASPARTIC ACID, TYROSINE, LEUCINE, METHIONINE, PHENYLALANINE, HISTIDINE, SODIUM LACTATE, VALINE, THREONINE, TRYPTOPHAN, L-, ISOLEUCINE, ARGININE, PROLINE, DL- LACTIC ACID, LYSINE HYDROCHLORIDE, ARGININE HYDROCHLORIDE, POTASSIUM CHLORIDE,",Arctium lappa,
AMINOACETIC ACID/ARGININE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/THREONINE/TRY,Arctium lappa,Protein deficiency
AMINOACETIC ACID / BENZALKONIUM CHLORIDE,Arctium lappa,
"AMINOACETIC ACID, CYSTEINE, GLYCYRRHIZIC ACID",Arctium lappa,Liver disorder
AMINOACETIC ACID/CYSTEINE/GLYCYRRHIZIC ACID,Arctium lappa,Allergy prophylaxis
AMINOACETIC ACID/CYSTEINE/GLYCYRRHIZIC ACID,Arctium lappa,Liver disorder
AMINOACETIC ACID/CYSTEINE/GLYCYRRHIZIC ACID,Arctium lappa,Aplastic anaemia
"AMINOACETIC ACID/CYSTEINE/GLYCYRRHIZIC ACID, AMMONIUM SALT",Arctium lappa,Product used for unknown indication
"AMINOACETIC ACID/CYSTEINE/GLYCYRRHIZIC ACID, AMMONIUM SALT",Arctium lappa,Liver disorder
AMINOACETIC ACID/DL-METHIONINE/GLYCYRRHIZIC ACID,Arctium lappa,Hepatic function abnormal
AMINOACETIC ACID/GLYCYRRHIZIC ACID,Arctium lappa,
AMINOACETIC ACID/IMMUNOGLOBULIN HUMAN NORMAL/MALTOSE,Arctium lappa,Infection prophylaxis
"AMINO ACETIC ACID, L-THREONINE, N-ACETYL-L",Arctium lappa,
AMINOACETIC ACID/PROLINE,Arctium lappa,
"AMINOLEBAN EN (ALANINE, AMINOACETIC ACID, ARGININE HYDROCHLORIDE, ISOL",Arctium lappa,
"AMINOLEBAN EN (ALANINE, AMINOACETIC ACID, ARGINNIE HYDROCHLORIDE, ISOL",Arctium lappa,
"AMINOLEBAN EN (AMINOACETIC ACID, ALANINE, METHIONINE, PHENYLALANINE ..",Arctium lappa,
"AMINOLEBAN EN (AMINOACETIC ACID, ALANINE, METHIONINE, PHENYLALANINE, T",Arctium lappa,
"AMIPAREN /01983901/ (ALANINE, AMINOACETIC ACID, ARGININE, ASPARTIC ACI",Arctium lappa,
"AMIPHARGEN P (AMINOACETIC ACID, CYSTEINE HYDROCHLORIDE, GLYCERRHIZIC A",Arctium lappa,
"ANTACID (AMINOACETIC ACID, CALCIUM CARBONATE)",Arctium lappa,
ANTICOAGULANT ETHYLENEDIAMINE TETRAACETIC ACID (EDTA),Arctium lappa,Chelation therapy
ANTICOAGULANT ETHYLENEDIAMINE TETRAACETIC ACID (EDTA),Arctium lappa,Dental cleaning
ANTICOAGULANT ETHYLENEDIAMINE TETRAACETIC ACID (EDTA),Arctium lappa,Carotid artery stenosis
ANTICOAGULANT ETHYLENEDIAMINE TETRAACETIC ACID (EDTA),Arctium lappa,Blood cholesterol increased
ANTICOAGULANT ETHYLENEDIAMINE TETRAACETIC ACID (EDTA),Arctium lappa,Product used for unknown indication
ARYLOXYACETIC ACID DERIVATIVES,Arctium lappa,Product used for unknown indication
"ASPEGIC (ACETYLSALICYLATE LYSINE, AMINOACETIC ACID)",Arctium lappa,
"ASPEGIC (AMINOACETIC ACID, ACETYLSALICYLATE LYSINE)",Arctium lappa,
ASPEGIC [AMINOACETIC ACID\ACETYLSALICYLATE LYSINE],Arctium lappa,
"ASPEGIC BABY (ACETYLSALICYLATE LYSINE, AMINOACETIC ACID)",Arctium lappa,
"ASPEGIC BABY(ACETYLSALICYLATE LYSINE, AMINOACETIC ACID)",Arctium lappa,
"ASPEGIC BABY (ACETYLSALICYLATE LYSINE/AMINOACETIC ACID, , 0)",Arctium lappa,
"ASPEGIC BABY (ACETYLSALICYLATE LYSINE/AMINOACETIC ACID,,0)",Arctium lappa,
"ASPEGIC BABY (AMINOACETIC ACID, ACETYLSALICYLATE LYSINE)",Arctium lappa,
"ASPEGIC BABY(AMINOACETIC ACID, ACETYLSALICYLATE LYSINE)",Arctium lappa,
"ASPEGIC /CH/ (ACETYLSALICYLATE LYSINE, AMINOACETIC ACID)",Arctium lappa,
AURALGAN (ACETIC ACID (+) ANTIPYRINE (+) BENZOCAINE (+) GLYCERIN (+) P,Arctium lappa,
COMPOUND GLYCYRRHIZIN (AMINOACETIC ACID/CYSTEINE HYDROCHLORIDE/GLYCYRR,Arctium lappa,
COMPOUND GLYCYRRHIZIN (AMINOACETIC ACID/MONOAMMONIUM GLYCYRRHIZINATE/M,Arctium lappa,
COMPOUND GLYCYRRHIZIN INJECTION (AMINOACETIC ACID/CYSTEINE HYDROCHLORI,Arctium lappa,
"CYSTEINE, AMINOACETIC ACID, GLYCYRRHIZIC ACID (STRONG NEO-MINOPHAGEN C",Arctium lappa,
CYSTEINE/GLYCYRRHIZIC ACID/AMINOACETIC ACID,Arctium lappa,Liver disorder
"DEXAMETHASONE, GLACIAL ACETIC ACID, NEOMYCIN SULFATE, NEOMYCIN SULPHAT",Arctium lappa,
DEXAMETHASONE + GLACIAL ACETIC ACID + NEOMYCIN SULPHATE (OTOMIZE),Arctium lappa,
DIACETYLACETIC ACID ETHYLENEDIAMINE,Arctium lappa,
DICHLORACETIC ACID 100% DELASCO/LOT # 73102E,Arctium lappa,Sebaceous hyperplasia
"DL-METHIONINE, CALCIUM CARBONATE, AMINOACETIC ACID)",Arctium lappa,
"FERRO SANOL (AMINOACETIC ACID, FERROUS SULFATE)",Arctium lappa,
FERRO SANOL (AMINOACETIC ACID/FERROUS SULFATE),Arctium lappa,
"FERRO SANOL DUODENAL (AMINOACETIC ACID, FERROUS SULFATE)",Arctium lappa,
FERRO-SANOL DUODENAL (FERRO SANOL  DUODENAL- AMINOACETIC ACID/FERROUS,Arctium lappa,
"FERRO ^SANOL^ /OLD FORM  (AMINOACETIC ACID, FERROUS SULFATE)",Arctium lappa,
GADOLINIUM DIETHYLENETRIAMINEPENTAACETIC ACID (GD-DTPA),Arctium lappa,Nuclear magnetic resonance imaging
GADOLINIUM DIETHYLENETRIAMINOPENTAACETIC ACID,Arctium lappa,Nuclear magnetic resonance imaging
"GALLE DONAU (NICOTINIC ACID, ANPHTHYLACETIC ACID)",Arctium lappa,Cholelithiasis
GALLE DONAU (NICOTINIC ACID. NAPHTHYL ACETYLACETIC ACID),Arctium lappa,
GLUCOSE/GLYCINE/ALANINE/SERINE/ASPARTIC ACID/LYSINE/LEUCINE/METHIONINE/PHENYLALANINE/ACETIC ACID/HIS [NUTRIFLEX],Arctium lappa,Product used for unknown indication
GLYCINE (AMINOACETIC ACID) INJECTION,Arctium lappa,
"GLYCYRON (AMINOACETIC ACID, DL-METHIONINE, GLYCYRHIZIC ACID)",Arctium lappa,
GLYCYRON (AMINOACETIC ACID/DL-METHIONINE/GLYCYRRHIZIC ACID),Arctium lappa,
"GLYCYRON [AMINOACETIC ACID,DL?METHIONINE,GLYCYRRHIZIC ACID]",Arctium lappa,Liver disorder
"GLYCYRON (GLYRRHIZIC ACID, DL-METHINONINE, AMINOACETIC ACID)",Arctium lappa,
"GLYCYRON (G;YCYRRHIZIC ACDI, AMINOACETIC ACID)",Arctium lappa,
GLYCYRRHIZIN + AMINOACETIC ACID + L-CYSTEINE HYDROCHLORIDE,Arctium lappa,Rash
"GLYCYRRHIZIN/GLYCINE/L-CYSTEINE HYDROCHLORIDE (AMINOACETIC ACID, CYSTE",Arctium lappa,
"GLYPHAGEN C (AMINOACETIC ACID, CYSTEINE, GLYCYRRHIZIC ACID)",Arctium lappa,Ill-defined disorder
"GODAMED                      (ACETYLSALICYLIC ACID, AMINOACETIC ACID)",Arctium lappa,
"GODAMED (ACETYLSALICYLIC ACID, AMINOACETIC ACID)",Arctium lappa,
GODAMED (ACETYLSALICYLIC ACID/AMINOACETIC ACID),Arctium lappa,
"GODAMED(ACETYLSALICYLIC ACID, AMINOACETIC ACID)",Arctium lappa,Prophylaxis
HYDROCORTISONE-ACETIC ACID,Arctium lappa,
HYDROCORTISONE-ACETIC ACID DROPS 2%-1%,Arctium lappa,Product used for unknown indication
"INYESPRIN INYECTABLE (ACETYLSALICYLATE LYSINE, AMINOACETIC ACID)",Arctium lappa,
"IRM (ZINC OXIDE; POLY(ETHYLACRYLATE, METHYLMETHACRYLATE) 2:1; EUGENOL; ACETIC ACID)",Arctium lappa,
"KEBERA S (GLYCYRRHIZIC ACID, CYSTEINE, AMINOACETIC ACID)",Arctium lappa,
"KYOMINOTIN (AMINOACETIC ACID, CYSTEINE, GLYCYRRHIZIC ACID)",Arctium lappa,
MAINTENANCE MEDIUM WITH ACETIC ACID,Arctium lappa,Hypophagia
MAINTENANCE MEDIUM WITH ACETIC ACID AND GLUCOSE,Arctium lappa,
MAINTENANCE MEDIUM WITH ACETIC ACID (WITH GLUCOSE),Arctium lappa,Drug use for unknown indication
MAINTENANCE MEDIUM WITH ACETIC ACID(WITH GLUCOSE),Arctium lappa,General anaesthesia
"MICROLAX (DODECYL SULFOACETIC ACID, GLYCERIN, LAURETH 9, SODIUM CITRAT",Arctium lappa,
"MICROLAX (DODECYL SULFOACETIC ACID, GLYCERIN, LAURETH 9 SODIUM CITRATE",Arctium lappa,
"MINOPHAGEN C (AMINOACETIC ACID, GLYCYRRHIZIC ACID)",Arctium lappa,
MINOPHAGEN C (AMINOACETIC ACID/GLYCYRRHIZIC ACID),Arctium lappa,
MONOAMMONIUM GLYCYRRHIZINATE/GLYCINE/AMINOACETIC ACID/DL-METHIONINE,Arctium lappa,Liver disorder
MONOCHLORACETIC ACID,Arctium lappa,Skin papilloma
"NEOAMIYU (ALANINE, AMINOACETIC ACID, ARGININE,  ASPARTIC ACID, GLUTAMI",Arctium lappa,
